mes,pais,funcionalidad,es_ia,clientes_base,clientes_usando,adopcion_pct
2026-04,Uruguay,Centros de costo,False,14705,1919,13.05
2026-04,Uruguay,API pública,False,14705,874,5.95
2026-04,Uruguay,Conciliación bancaria IA,True,14705,28,0.19
2026-04,Uruguay,Captura de facturas por IA,True,14705,28,0.2
2026-04,Uruguay,Agente IA fiscal,True,14705,30,0.21
2026-04,Chile,Facturación electrónica,False,7604,6041,79.45
2026-04,Chile,Informes financieros,False,7604,4366,57.43
2026-04,Chile,Inventarios,False,7604,3161,41.58
2026-04,Chile,Nómina electrónica,False,7604,1644,21.63
2026-04,Chile,App móvil,False,7604,2205,29.0
2026-04,Chile,Cobranza por WhatsApp,False,7604,974,12.82
2026-04,Chile,Siigo Pay,False,7604,687,9.04
2026-04,Chile,Centros de costo,False,7604,837,11.01
2026-04,Chile,API pública,False,7604,382,5.03
2026-04,Chile,Conciliación bancaria IA,True,7604,15,0.2
2026-04,Chile,Captura de facturas por IA,True,7604,14,0.19
2026-04,Chile,Agente IA fiscal,True,7604,14,0.19
2026-05,Colombia,Facturación electrónica,False,122425,113357,92.59
2026-05,Colombia,Informes financieros,False,122425,86809,70.91
2026-05,Colombia,Inventarios,False,122425,64499,52.69
2026-05,Colombia,Nómina electrónica,False,122425,33160,27.09
2026-05,Colombia,App móvil,False,122425,43360,35.42
2026-05,Colombia,Cobranza por WhatsApp,False,122425,23298,19.03
2026-05,Colombia,Siigo Pay,False,122425,15760,12.87
2026-05,Colombia,Centros de costo,False,122425,17922,14.64
2026-05,Colombia,API pública,False,122425,8249,6.74
2026-05,Colombia,Conciliación bancaria IA,True,122425,248,0.2
2026-05,Colombia,Captura de facturas por IA,True,122425,251,0.21
2026-05,Colombia,Agente IA fiscal,True,122425,248,0.2
2026-05,México,Facturación electrónica,False,93310,72020,77.18
2026-05,México,Informes financieros,False,93310,50287,53.89
2026-05,México,Inventarios,False,93310,38954,41.75
2026-05,México,Nómina electrónica,False,93310,18758,20.1
2026-05,México,App móvil,False,93310,28397,30.43
2026-05,México,Cobranza por WhatsApp,False,93310,14364,15.39
2026-05,México,Siigo Pay,False,93310,9650,10.34
2026-05,México,Centros de costo,False,93310,10647,11.41
2026-05,México,API pública,False,93310,5178,5.55
2026-05,México,Conciliación bancaria IA,True,93310,195,0.21
2026-05,México,Captura de facturas por IA,True,93310,180,0.19
2026-05,México,Agente IA fiscal,True,93310,175,0.19
2026-05,Ecuador,Facturación electrónica,False,37384,32890,87.98
2026-05,Ecuador,Informes financieros,False,37384,25190,67.38
2026-05,Ecuador,Inventarios,False,37384,18101,48.42
2026-05,Ecuador,Nómina electrónica,False,37384,8844,23.66
2026-05,Ecuador,App móvil,False,37384,13211,35.34
2026-05,Ecuador,Cobranza por WhatsApp,False,37384,6371,17.04
2026-05,Ecuador,Siigo Pay,False,37384,4238,11.34
2026-05,Ecuador,Centros de costo,False,37384,4939,13.21
2026-05,Ecuador,API pública,False,37384,2291,6.13
2026-05,Ecuador,Conciliación bancaria IA,True,37384,78,0.21
2026-05,Ecuador,Captura de facturas por IA,True,37384,73,0.2
2026-05,Ecuador,Agente IA fiscal,True,37384,73,0.2
2026-05,Perú,Facturación electrónica,False,24135,19632,81.35
2026-05,Perú,Informes financieros,False,24135,14951,61.95
2026-05,Perú,Inventarios,False,24135,10839,44.91
2026-05,Perú,Nómina electrónica,False,24135,5433,22.51
2026-05,Perú,App móvil,False,24135,8149,33.76
2026-05,Perú,Cobranza por WhatsApp,False,24135,3902,16.17
2026-05,Perú,Siigo Pay,False,24135,2703,11.2
2026-05,Perú,Centros de costo,False,24135,3051,12.64
2026-05,Perú,API pública,False,24135,1533,6.35
2026-05,Perú,Conciliación bancaria IA,True,24135,48,0.2
2026-05,Perú,Captura de facturas por IA,True,24135,48,0.2
2026-05,Perú,Agente IA fiscal,True,24135,46,0.19
2026-05,Uruguay,Facturación electrónica,False,14784,13246,89.6
2026-05,Uruguay,Informes financieros,False,14784,9400,63.58
2026-05,Uruguay,Inventarios,False,14784,7462,50.48
2026-05,Uruguay,Nómina electrónica,False,14784,3870,26.18
2026-05,Uruguay,App móvil,False,14784,5310,35.92
2026-05,Uruguay,Cobranza por WhatsApp,False,14784,2671,18.07
2026-05,Uruguay,Siigo Pay,False,14784,1821,12.32
2026-05,Uruguay,Centros de costo,False,14784,2123,14.36
2026-05,Uruguay,API pública,False,14784,937,6.34
2026-05,Uruguay,Conciliación bancaria IA,True,14784,29,0.2
2026-05,Uruguay,Captura de facturas por IA,True,14784,29,0.2
2026-05,Uruguay,Agente IA fiscal,True,14784,29,0.2
2026-05,Chile,Facturación electrónica,False,7800,6249,80.12
2026-05,Chile,Informes financieros,False,7800,4557,58.44
2026-05,Chile,Inventarios,False,7800,3353,43.0
2026-05,Chile,Nómina electrónica,False,7800,1766,22.65
2026-05,Chile,App móvil,False,7800,2456,31.49
2026-05,Chile,Cobranza por WhatsApp,False,7800,1277,16.38
2026-05,Chile,Siigo Pay,False,7800,810,10.39
2026-05,Chile,Centros de costo,False,7800,938,12.04
2026-05,Chile,API pública,False,7800,454,5.83
2026-05,Chile,Conciliación bancaria IA,True,7800,14,0.19
2026-05,Chile,Captura de facturas por IA,True,7800,15,0.19
2026-05,Chile,Agente IA fiscal,True,7800,16,0.21
2026-06,Colombia,Facturación electrónica,False,122992,116151,94.44
2026-06,Colombia,Informes financieros,False,122992,90635,73.69
2026-06,Colombia,Inventarios,False,122992,61261,49.81
2026-06,Colombia,Nómina electrónica,False,122992,32932,26.78
2026-06,Colombia,App móvil,False,122992,48635,39.54
2026-06,Colombia,Cobranza por WhatsApp,False,122992,26347,21.42
2026-06,Colombia,Siigo Pay,False,122992,17801,14.47
2026-06,Colombia,Centros de costo,False,122992,18063,14.69
2026-06,Colombia,API pública,False,122992,9885,8.04
2026-06,Colombia,Conciliación bancaria IA,True,122992,4519,3.67
2026-06,Colombia,Captura de facturas por IA,True,122992,1485,1.21
2026-06,Colombia,Agente IA fiscal,True,122992,256,0.21
2026-06,México,Facturación electrónica,False,94545,72111,76.27
2026-06,México,Informes financieros,False,94545,53037,56.1
2026-06,México,Inventarios,False,94545,37056,39.19
2026-06,México,Nómina electrónica,False,94545,21739,22.99
2026-06,México,App móvil,False,94545,28805,30.47
2026-06,México,Cobranza por WhatsApp,False,94545,16296,17.24
2026-06,México,Siigo Pay,False,94545,10906,11.54
2026-06,México,Centros de costo,False,94545,10642,11.26
2026-06,México,API pública,False,94545,5600,5.92
2026-06,México,Conciliación bancaria IA,True,94545,2720,2.88
2026-06,México,Captura de facturas por IA,True,94545,873,0.92
2026-06,México,Agente IA fiscal,True,94545,188,0.2
2026-06,Ecuador,Facturación electrónica,False,37644,32816,87.18
2026-06,Ecuador,Informes financieros,False,37644,24638,65.45
2026-06,Ecuador,Inventarios,False,37644,17874,47.48
2026-06,Ecuador,Nómina electrónica,False,37644,9879,26.25
2026-06,Ecuador,App móvil,False,37644,12669,33.66
2026-06,Ecuador,Cobranza por WhatsApp,False,37644,7750,20.59
2026-06,Ecuador,Siigo Pay,False,37644,4952,13.16
2026-06,Ecuador,Centros de costo,False,37644,4946,13.14
2026-06,Ecuador,API pública,False,37644,2792,7.42
2026-06,Ecuador,Conciliación bancaria IA,True,37644,1256,3.34
2026-06,Ecuador,Captura de facturas por IA,True,37644,412,1.1
2026-06,Ecuador,Agente IA fiscal,True,37644,71,0.19
2026-06,Perú,Facturación electrónica,False,24361,19897,81.68
2026-06,Perú,Informes financieros,False,24361,14865,61.02
2026-06,Perú,Inventarios,False,24361,11449,47.0
2026-06,Perú,Nómina electrónica,False,24361,6045,24.82
2026-06,Perú,App móvil,False,24361,8241,33.83
2026-06,Perú,Cobranza por WhatsApp,False,24361,4720,19.38
2026-06,Perú,Siigo Pay,False,24361,3225,13.24
2026-06,Perú,Centros de costo,False,24361,3277,13.45
2026-06,Perú,API pública,False,24361,1669,6.85
2026-06,Perú,Conciliación bancaria IA,True,24361,792,3.25
2026-06,Perú,Captura de facturas por IA,True,24361,258,1.06
2026-06,Perú,Agente IA fiscal,True,24361,46,0.19
2026-06,Uruguay,Facturación electrónica,False,14834,13906,93.74
2026-06,Uruguay,Informes financieros,False,14834,10349,69.77
2026-06,Uruguay,Inventarios,False,14834,7565,51.0
2026-06,Uruguay,Nómina electrónica,False,14834,4010,27.04
2026-06,Uruguay,App móvil,False,14834,5554,37.45
2026-06,Uruguay,Cobranza por WhatsApp,False,14834,3184,21.47
2026-06,Uruguay,Siigo Pay,False,14834,2100,14.16
2026-06,Uruguay,Centros de costo,False,14834,2214,14.93
2026-06,Uruguay,API pública,False,14834,1173,7.91
2026-06,Uruguay,Conciliación bancaria IA,True,14834,512,3.46
2026-06,Uruguay,Captura de facturas por IA,True,14834,174,1.18
2026-06,Uruguay,Agente IA fiscal,True,14834,29,0.2
2026-06,Chile,Facturación electrónica,False,7993,6535,81.76
2026-06,Chile,Informes financieros,False,7993,4680,58.55
2026-06,Chile,Inventarios,False,7993,3636,45.49
2026-06,Chile,Nómina electrónica,False,7993,1887,23.61
2026-06,Chile,App móvil,False,7993,2508,31.39
2026-06,Chile,Cobranza por WhatsApp,False,7993,1454,18.19
2026-06,Chile,Siigo Pay,False,7993,956,11.97
2026-06,Chile,Centros de costo,False,7993,1018,12.74
2026-06,Chile,API pública,False,7993,532,6.67
2026-06,Chile,Conciliación bancaria IA,True,7993,243,3.05
2026-06,Chile,Captura de facturas por IA,True,7993,79,0.99
2026-06,Chile,Agente IA fiscal,True,7993,16,0.21
2026-07,Colombia,Facturación electrónica,False,123619,113460,91.78
2026-07,Colombia,Informes financieros,False,123619,83183,67.29
2026-07,Colombia,Inventarios,False,123619,63264,51.18
2026-07,Colombia,Nómina electrónica,False,123619,37221,30.11
2026-07,Colombia,App móvil,False,123619,52880,42.78
2026-07,Colombia,Cobranza por WhatsApp,False,123619,31013,25.09
2026-07,Colombia,Siigo Pay,False,123619,19995,16.17
2026-07,Colombia,Centros de costo,False,123619,19646,15.89
2026-07,Colombia,API pública,False,123619,10985,8.89
2026-07,Colombia,Conciliación bancaria IA,True,123619,9770,7.9
2026-07,Colombia,Captura de facturas por IA,True,123619,6453,5.22
2026-07,Colombia,Agente IA fiscal,True,123619,3985,3.22
2026-07,México,Facturación electrónica,False,95713,69757,72.88
2026-07,México,Informes financieros,False,95713,55003,57.47
2026-07,México,Inventarios,False,95713,40948,42.78
2026-07,México,Nómina electrónica,False,95713,22288,23.29
2026-07,México,App móvil,False,95713,30085,31.43
2026-07,México,Cobranza por WhatsApp,False,95713,18865,19.71
2026-07,México,Siigo Pay,False,95713,12710,13.28
2026-07,México,Centros de costo,False,95713,11553,12.07
2026-07,México,API pública,False,95713,6503,6.79
2026-07,México,Conciliación bancaria IA,True,95713,6144,6.42
2026-07,México,Captura de facturas por IA,True,95713,3563,3.72
2026-07,México,Agente IA fiscal,True,95713,2272,2.37
2026-07,Ecuador,Facturación electrónica,False,37935,31827,83.9
2026-07,Ecuador,Informes financieros,False,37935,25329,66.77
2026-07,Ecuador,Inventarios,False,37935,17952,47.32
2026-07,Ecuador,Nómina electrónica,False,37935,10367,27.33
2026-07,Ecuador,App móvil,False,37935,13481,35.54
2026-07,Ecuador,Cobranza por WhatsApp,False,37935,8469,22.33
2026-07,Ecuador,Siigo Pay,False,37935,5633,14.85
2026-07,Ecuador,Centros de costo,False,37935,5559,14.66
2026-07,Ecuador,API pública,False,37935,2994,7.89
2026-07,Ecuador,Conciliación bancaria IA,True,37935,2844,7.5
2026-07,Ecuador,Captura de facturas por IA,True,37935,1679,4.43
2026-07,Ecuador,Agente IA fiscal,True,37935,1062,2.8
2026-07,Perú,Facturación electrónica,False,24627,22058,89.57
2026-07,Perú,Informes financieros,False,24627,15246,61.91
2026-07,Perú,Inventarios,False,24627,12056,48.96
2026-07,Perú,Nómina electrónica,False,24627,6300,25.58
2026-07,Perú,App móvil,False,24627,8914,36.2
2026-07,Perú,Cobranza por WhatsApp,False,24627,5528,22.45
2026-07,Perú,Siigo Pay,False,24627,3659,14.86
2026-07,Perú,Centros de costo,False,24627,3464,14.07
2026-07,Perú,API pública,False,24627,1843,7.49
2026-07,Perú,Conciliación bancaria IA,True,24627,1657,6.73
2026-07,Perú,Captura de facturas por IA,True,24627,1105,4.49
2026-07,Perú,Agente IA fiscal,True,24627,665,2.7
2026-07,Uruguay,Facturación electrónica,False,14909,13823,92.72
2026-07,Uruguay,Informes financieros,False,14909,10473,70.25
2026-07,Uruguay,Inventarios,False,14909,7360,49.37
2026-07,Uruguay,Nómina electrónica,False,14909,4525,30.35
2026-07,Uruguay,App móvil,False,14909,5502,36.91
2026-07,Uruguay,Cobranza por WhatsApp,False,14909,3549,23.81
2026-07,Uruguay,Siigo Pay,False,14909,2429,16.3
2026-07,Uruguay,Centros de costo,False,14909,2273,15.25
2026-07,Uruguay,API pública,False,14909,1176,7.89
2026-07,Uruguay,Conciliación bancaria IA,True,14909,1191,7.99
2026-07,Uruguay,Captura de facturas por IA,True,14909,722,4.84
2026-07,Uruguay,Agente IA fiscal,True,14909,453,3.04
2026-07,Chile,Facturación electrónica,False,8211,6412,78.1
2026-07,Chile,Informes financieros,False,8211,5082,61.9
2026-07,Chile,Inventarios,False,8211,3648,44.44
2026-07,Chile,Nómina electrónica,False,8211,2011,24.49
2026-07,Chile,App móvil,False,8211,2877,35.04
2026-07,Chile,Cobranza por WhatsApp,False,8211,1705,20.77
2026-07,Chile,Siigo Pay,False,8211,1110,13.53
2026-07,Chile,Centros de costo,False,8211,1042,12.7
2026-07,Chile,API pública,False,8211,548,6.68
2026-07,Chile,Conciliación bancaria IA,True,8211,537,6.55
2026-07,Chile,Captura de facturas por IA,True,8211,327,3.98
2026-07,Chile,Agente IA fiscal,True,8211,209,2.55
2026-08,Colombia,Facturación electrónica,False,124380,123758,99.5
2026-08,Colombia,Informes financieros,False,124380,95359,76.67
2026-08,Colombia,Inventarios,False,124380,67565,54.32
2026-08,Colombia,Nómina electrónica,False,124380,38772,31.17
2026-08,Colombia,App móvil,False,124380,53803,43.26
2026-08,Colombia,Cobranza por WhatsApp,False,124380,36699,29.51
2026-08,Colombia,Siigo Pay,False,124380,23984,19.28
2026-08,Colombia,Centros de costo,False,124380,20383,16.39
2026-08,Colombia,API pública,False,124380,11505,9.25
2026-08,Colombia,Conciliación bancaria IA,True,124380,15334,12.33
2026-08,Colombia,Captura de facturas por IA,True,124380,10957,8.81
2026-08,Colombia,Agente IA fiscal,True,124380,7750,6.23
2026-08,México,Facturación electrónica,False,97258,73666,75.74
2026-08,México,Informes financieros,False,97258,55298,56.86
2026-08,México,Inventarios,False,97258,42623,43.83
2026-08,México,Nómina electrónica,False,97258,23451,24.11
2026-08,México,App móvil,False,97258,31637,32.53
2026-08,México,Cobranza por WhatsApp,False,97258,21466,22.07
2026-08,México,Siigo Pay,False,97258,13797,14.19
2026-08,México,Centros de costo,False,97258,11991,12.33
2026-08,México,API pública,False,97258,7326,7.53
2026-08,México,Conciliación bancaria IA,True,97258,8812,9.06
2026-08,México,Captura de facturas por IA,True,97258,6627,6.81
2026-08,México,Agente IA fiscal,True,97258,4492,4.62
2026-08,Ecuador,Facturación electrónica,False,38306,34590,90.3
2026-08,Ecuador,Informes financieros,False,38306,25688,67.06
2026-08,Ecuador,Inventarios,False,38306,19427,50.72
2026-08,Ecuador,Nómina electrónica,False,38306,11688,30.51
2026-08,Ecuador,App móvil,False,38306,15522,40.52
2026-08,Ecuador,Cobranza por WhatsApp,False,38306,10089,26.34
2026-08,Ecuador,Siigo Pay,False,38306,6543,17.08
2026-08,Ecuador,Centros de costo,False,38306,5733,14.97
2026-08,Ecuador,API pública,False,38306,3069,8.01
2026-08,Ecuador,Conciliación bancaria IA,True,38306,4203,10.97
2026-08,Ecuador,Captura de facturas por IA,True,38306,2944,7.69
2026-08,Ecuador,Agente IA fiscal,True,38306,2156,5.63
2026-08,Perú,Facturación electrónica,False,24905,20119,80.79
2026-08,Perú,Informes financieros,False,24905,15832,63.57
2026-08,Perú,Inventarios,False,24905,12506,50.22
2026-08,Perú,Nómina electrónica,False,24905,6901,27.71
2026-08,Perú,App móvil,False,24905,9085,36.48
2026-08,Perú,Cobranza por WhatsApp,False,24905,6254,25.12
2026-08,Perú,Siigo Pay,False,24905,3907,15.69
2026-08,Perú,Centros de costo,False,24905,3525,14.16
2026-08,Perú,API pública,False,24905,2141,8.6
2026-08,Perú,Conciliación bancaria IA,True,24905,2728,10.95
2026-08,Perú,Captura de facturas por IA,True,24905,1909,7.67
2026-08,Perú,Agente IA fiscal,True,24905,1285,5.16
2026-08,Uruguay,Facturación electrónica,False,14965,14584,97.46
2026-08,Uruguay,Informes financieros,False,14965,10487,70.08
2026-08,Uruguay,Inventarios,False,14965,7491,50.06
2026-08,Uruguay,Nómina electrónica,False,14965,4639,31.0
2026-08,Uruguay,App móvil,False,14965,6380,42.64
2026-08,Uruguay,Cobranza por WhatsApp,False,14965,4072,27.21
2026-08,Uruguay,Siigo Pay,False,14965,2527,16.89
2026-08,Uruguay,Centros de costo,False,14965,2350,15.71
2026-08,Uruguay,API pública,False,14965,1343,8.98
2026-08,Uruguay,Conciliación bancaria IA,True,14965,1707,11.41
2026-08,Uruguay,Captura de facturas por IA,True,14965,1231,8.23
2026-08,Uruguay,Agente IA fiscal,True,14965,918,6.14
2026-08,Chile,Facturación electrónica,False,8472,6890,81.33
2026-08,Chile,Informes financieros,False,8472,5328,62.89
2026-08,Chile,Inventarios,False,8472,3835,45.27
2026-08,Chile,Nómina electrónica,False,8472,2169,25.61
2026-08,Chile,App móvil,False,8472,3024,35.7
2026-08,Chile,Cobranza por WhatsApp,False,8472,1917,22.63
2026-08,Chile,Siigo Pay,False,8472,1253,14.8
2026-08,Chile,Centros de costo,False,8472,1191,14.06
2026-08,Chile,API pública,False,8472,639,7.54
2026-08,Chile,Conciliación bancaria IA,True,8472,842,9.95
2026-08,Chile,Captura de facturas por IA,True,8472,603,7.13
2026-08,Chile,Agente IA fiscal,True,8472,427,5.05
